Bazaarvoice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
All Reviews Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Review ID;Submission Date;Initial Publish Date;Product ID;Product Name;Review Title;Review Text;Product Page URL;Review Authorization Source;Moderation Status;Content Codes;User ID;BV_FE_EXPAND;BV_FE_FAMILY;EAN;Category;Category ID;Top Level Category;Top Level Category ID;"Category
Hierarchy";Product Brand;Featured Badge;Staff Badge;Expert Badge;Merit Rank;Is a Ratings-Only Review;User Nickname;User Location;Shared Review with Facebook;Review Published Email;Review Commented Email;Overall Rating;Recommend to a Friend;Pros;Cons;Client Comments;Photo 1;Photo 2;Video 1;# of Comments;"# of Comments
Approved";"# of Comments
Rejected";"# of Comments
in Moderation";"# of Comments 
with Photo";"# of Comments 
with Video";"# of Helpful
Votes";"# of Not Helpful
Votes";"# of Inappropriate
Votes";Client Response 1;Response Department 1;Response Name 1;Response Type 1;Age;Using Thierry Mugler for;Gender;Received free product;Verified Purchaser;Net Promoter Score;Net Promoter Comment;Campaign ID;Locale;Originating Domain;Display Code;Session Parameters
158879089;11/14/2016;11/14/2016;M010101026;Angel Eau To Go;Just great;"Perfect for travel. 
Although price is a little bit expensive for the quantity. 
But the smell makes it worth.";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS010573093;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Revital;Israel;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;36-45;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
154537522;9/28/2016;9/30/2016;M010101026;Angel Eau To Go;If only.....;"A month or so ago, I called Thierry Mugler's office with a special request.
I have been ordering the purse spray of Angel for some time now and
and have been so happy with it. You see, I have Emphysema and my
body can't take much more than a small squirt here and there. Of
all the samples that I tried, the Oriental Express was the best for my
breathing so I asked the unfriendly lady, Tina(?) if it would be possible
to get 5 Oriental Express samples. ""No it can't be done"", the order goes
to the Warehouse and other lame excuses. I hung up and was really
disappointed that an exception couldn't be done for someone who has
extenuating circumstances. The world is so difficult. I'm nearly 65 and
have a few more medical problems. I placed the order online, like usual.
It didn't pay to call the office in NYC and be disappointed by a super snob!";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;REJECTED;CS;TMGUS014080113;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;liza;delray beach FL;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;1-3 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
139452312;2/21/2016;2/23/2016;M010101026;Angel Eau To Go;Purse Size;Love this size, especially when I travel. Could t find it in my local department store, but ordered on line.;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS013694686;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Darlene;Myrtle Beach, SC;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;1;0;;;;;66 or over;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
136893873;1/12/2016;1/15/2016;M010101026;Angel Eau To Go;The Best;This is the best Travel companion , the bottle it`s REFILLABLE , just PULL OUT the WHOLE black part that separates the Bottle from the black part , where it sprays the perfume , and if you have one of those little FUNNELS from Thierry Mugler just fill it up again . Make sure you do not overfill , as you have to put the black part back , and just make sure its tight and it doesnt drip the perfume .;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;28tmnyddy1l6wmnggdi2wype5;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Ericka;Miami, FL, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;11;1;0;;;;;26-35;11-25 years;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
134434302;12/1/2015;12/4/2015;M010101026;Angel Eau To Go;When you travel with carry-ons only;As I do short travel flying to Vegas Friday and back Sunday and only bring a small bag, what can be better then have your favorite perfume small enough to the allowed on the air plane .;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUSCRM075560;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Charlotte53;Chandler, AZ, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;56-65;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
132491143;10/29/2015;11/1/2015;M010101026;Angel Eau To Go;Angel EAU To Go;Just some of my favorite scent to take along with me in this compact size adorable spray. And everywhere I go compliments come from men and women. When you order from this site you don't have to worry about it not smelling like the real thing as I have found with some sites. Free shipping and free samples!;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS013519607;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;RosyMax;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;5;0;0;;;;;;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
132276363;10/24/2015;10/26/2015;M010101026;Angel Eau To Go;;Simply enchanting! My favorite scent. It's soft, fresh and natural. Definitely will reorder. A plus rating.;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS011228104;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Laurie;Fl;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;1-3 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
128237200;9/16/2015;9/16/2015;M010101026;Angel Eau To Go;Best perfume EVER!!;This perfume smells amazing!! Every time I wear it I get compliments!! This would definitely be a great gift for someone special in your life!!;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS013394596;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 250;;delong79;Jacksonville, FL;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;1;0;;;;;36-45;1-3 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
117086242;4/10/2015;4/12/2015;1045861;Angel Eau To Go;Very Nice;"This fragrance is just simply exceptional. The only thing is that the price for this tiny amount to be able to carry it with you is uneccessarily higher than it should be. I'm also in agreement with the prior commenter that this should be refillable.
Also, the cap doesn't fit as snug as I'd like it to, but it shouldn't be a problem with leaking. I just need to be careful.";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-1045861.html;SITE;APPROVED;;TMGUS011817091;BV_FE_FAMILY:M010101026;M010101026;3439600458619;;CATEGORY_NONE;;CATEGORY_NONE;;MUGLER;;;;Top 100;;Lion69;Chicago, IL, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
101017310;10/10/2014;10/13/2014;M010101026;Angel Eau To Go;LOVE!;Just another awesome way to make sure I am always wearing my favorite fragrance. In my purse, in my car, in my nightstand. Love my ANGEL!;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS010578590;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;kbnj;NJ;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;4;1;0;;;;;26-35;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
100947091;10/9/2014;10/13/2014;M010101026;Angel Eau To Go;Perfect for Traveling.;"I purchased the Angel Eau To Go for a trip my husband and I were taking to Europe for three weeks. I did not want to carry my regular star size bottle.
This worked out great. It took up little room in my suit case and was so easy to use. If you are taking a trip for a day, week or month, I recommend you take this small travel perfume spray. I loved it!!";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS010489093;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;JBR12;Vienna, VA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;56-65;;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
100942529;10/9/2014;10/13/2014;M010101026;Angel Eau To Go;VERY GOOD;"GOOD FOR TRAVELING :-)
VERY RECOMENDED :-)
.......";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS010573092;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;REVITAL8873;;0;Yes;No;5;No;;;;;;;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
100901037;10/9/2014;10/13/2014;M010101026;Angel Eau To Go;Glad u asked;I've been wanting to contact you but I had some family health issues to deal with. I love angel. However every time I use this it leaks I feel like I'm losing money every time I spray $25. For a tiny tube is a lot of money for me. I don't make a lot of money.;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;REJECTED;PRI;TMGUS010685594;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Patrice;Whippany, Hanover, NJ 07981, USA;0;Yes;No;3;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
96089074;7/25/2014;7/27/2014;M010101026;Angel Eau To Go;My Angel Experience!;"I was introduced to Angel years ago by my oldest sister. She gave me one of the samples and I just fell in love with this fragrance. Everytime I wear it I always receive compliments, ""what are you wearing, it smells so refreshing!"" In addition, everytime I wear it it gives my senses a boost! It is a light fragrance and I really enjoy it! Thanks to my sister! I would recommend this product and the others.";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS00583202;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 250;;jwatki;Cedar Hill, TX;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;1;0;;;;;46-55;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
95799980;7/21/2014;7/23/2014;M010101026;Angel Eau To Go;Perfect Size;"This pen-sized ""ANGEL"" spray by Mugler is perfect for my handbags! I keep one handy all the time. It's my favorite perfume and I use it 95% of the time! It never, ever ceases to get compliments from women and men alike.";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS00407640;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 500;;LadyRose;Tacoma, WA, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 or over;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
95691718;7/19/2014;7/21/2014;M010101026;Angel Eau To Go;The Littlest Angel;"It fits in a purse, or better yet a pocket. It probably fits anywhere. It's unbreakable. It's Angel, in all its delicious glory.

If only it were refillable...then I'd have given if 5 stars. (Surely the artists and scientists of Maison Mugler can come up with a way to refill these from the Source or the refill bottles?)";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS00492028;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 50;;XdashLydia;California;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;5;0;0;;;;;46-55;1-3 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
95688850;7/18/2014;7/21/2014;M010101026;Angel Eau To Go;Great Little Product!;I love the convenience of having something small and as slender as my lipstick smell so good...carry it everywhere with me so my husband is always by my side! He loves how beautiful and sexy it makes me! Thank you Thierry Mugler...your my Angel!;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS009988590;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Angel210;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;1;0;;;;;;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
95672443;7/18/2014;7/21/2014;M010101026;Angel Eau To Go;Crediting my angel bottle;I sent my reciept in April of 2014 for a credit on filling my bottle on line of Angel Perfume. I have yet to have that done and have contacted you countless times and nothing has been done. So because of that I am giving you a negative review.;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;REJECTED;VAC CS;TMGUS009763590;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Dawn;Pittsburgh, PA, USA;0;Yes;No;1;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
95643602;7/18/2014;7/21/2014;M010101026;Angel Eau To Go;Angle EAU to go;Great product. Angle is my signature sent. I have been wearing it for over14 years. The Angle EAU to go is very convenient. It's easy to find in your purse, it doesn't leak out, and that little tube hold a lot. I love your perfumes. Thank you for making me a better me. Kelly Gracey;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;REJECTED;PII;TMGUS009611614;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Graceynrsm;Rancho Santa Margarita, CA, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
26865820;10/12/2013;10/14/2013;M010101026;Angel Eau To Go;Love Angel;This is my signature fragrance and I love having a portable applicator in my purse. I get constant comments on how good I smell. I simply love this fragrance.;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS00447795;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;Kathy;Dallas, TX;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;6;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
26764906;10/8/2013;10/9/2013;M010101026;Angel Eau To Go;make up case;perfect for the smallest purse or any make up bag..just wish it was also refillable;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;375423;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 10;;angelgirl;New Jersey, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;4;0;0;;;;;66 or over;;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
26716536;10/7/2013;10/8/2013;M010101026;Angel Eau To Go;Excellent Angel in purse size.always getting asked;I am always getting asked what r u wearing same answer Angel. Only need a little for all day wear. Love it;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS00567992;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 250;;Pbodypat;Rocklin, CA, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;46-55;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
26709616;10/7/2013;10/8/2013;M010101026;Angel Eau To Go;On line purchase;"I had a problem with the first one I ordered. Sent an email and they immediately resent me a new one.
As always I love the product and the people who respond very quickly to any question or problem you might have.
Great way to do business.
Glenna Morrison";https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;PII ABC;TMGUS00410224;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;Top 250;;glenna12;Broken Arrow OK;0;Yes;No;5;Yes;;;10/09/2013 09:03 (thierrymugler-en_us) Approved by client;;;;0;0;0;0;0;0;5;0;0;;;;;66 or over;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
26709215;10/7/2013;10/8/2013;M010101026;Angel Eau To Go;Love;I love this fragrance! People ask me all the time what fragrance I am wearing. I just pull out this little bottle and show them! Love, love, love!;https://www.muglerusa.com/fragrance/special-offers/sale-event/angel-eau-to-go-M010101026.html;SITE;APPROVED;;TMGUS00514893;BV_FE_FAMILY:M010101026;M010101026;;Sale event;sale-event;Fragrance;fragrance;Fragrance > Special Offers > Sale event;MUGLER;;;;;;kimmijax;Paris, TN 38242, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;36-45;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
193947439;12/8/2017;12/9/2017;M010101004;Angel Eco-Refill Bottle;LOVE!!;I love this perfume. The refills are amazing because you don't pay for the bottle you already have and they are refillable. Great thinking on Mugler's part. The refills are very handy and quick to take care of. Place a piece of clothing under the funnel and bottle once you are refilling your bottle because you will have a little spillage and that way it will fall on your piece of clothing and not be wasted on your counter. I always place clean undergarments under the bottle I'm filling so they will smell beautiful all day.;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;1417858;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;Top 250;;Ana64;Loudoun County, VA, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;46-55;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
192283901;10/31/2017;11/1/2017;M010101004;Angel Eco-Refill Bottle;The Best;I love it, and the fragrance. One of my favorites. The other one being EAU DE STAR. I Found out it is no longer available. I am so sorry to hear that.;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUS013534100;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;DeeDee1;Minneapolis, Minnesota;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;66 or over;1-3 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
192223700;10/30/2017;10/30/2017;M010101004;Angel Eco-Refill Bottle;Delightful fragrance;I love Angel and have been wearing it for years. I am constantly being told how wonderful my fragrance is and asking what I am wearing. My sister too is now enjoying Angel. I love the convenience of purchasing my perfume online from the source, so I know I am getting the real deal! And it's cost effective, and always comes with some wonderful samples to try.;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUSCRM013614;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;Kittysauce;Massachusetts;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
185574469;8/31/2017;9/1/2017;M010101004;Angel Eco-Refill Bottle;Love;I've been wearing for 20yrs, it's my signature scent;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUS00495192;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;Top 50;;Jersey;Cherry Hill, NJ, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;36-45;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
185511722;8/29/2017;8/30/2017;M010101004;Angel Eco-Refill Bottle;Love the Eco-Refill bottle;I absolutely love this product. I have had more compliments and people asking me what I am wearing since I have begun wearing Angel. I love the fact that I can get more product for my money this way. Refilling the bottle is easy as the little funnel comes with it. Would definitely buy again and again and will. It’s really nice that if I am in a pinch I can walk into a store and refill my bottle if they carry the refill machine. Thank you for such a fantastic product! You can get a little under 2 refills for your Angel Star bottle.;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUS014413098;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;Natalie;Franklin, NC;1;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;36-45;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
183932956;8/1/2017;8/2/2017;M010101004;Angel Eco-Refill Bottle;;I have loved this perfume! Other people love it too, and I get tons of compliments. Once I purchased it, I used the whole bottle within months! This refil is perfection, refilled my shooting star and kept me shining on like the angel I am!;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUS014232608;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;AngelonEarth;Stanfield, NC 28163, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;36-45;4-10 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
183698406;7/28/2017;7/30/2017;M010101004;Angel Eco-Refill Bottle;Nice and convenient;The refill bottle is so convenient and easy to use. It contains two refills. I live one hour from my nearest refill store. I also had to order a free cap to replace my broken one and my bottle is good as new! I am more apt to wear my Angel rather than save it only for special occasions! I love that.;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUSCRM101512;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;Top 250;;Evie;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
180454833;6/1/2017;6/1/2017;M010101004;Angel Eco-Refill Bottle;Love this product;"I have been using Angel since it first came on the market in 1992. It is the first perfume that doesn't turn on me and lasts all day. I get nothing but compliments every time I wear it. I can honestly say it is the only thing I wear. Thank you for a beautiful scent.

Pamela";http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;tdg4udszm4cwss0acuy89nu7d;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;Pamela8;Tolleson, AZ, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;66 or over;More than 25 years;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
180069731;5/28/2017;5/28/2017;M010101004;Angel Eco-Refill Bottle;;"Thank you for the refill. It did take a bit to coordinate the funnel with the bottle. 
Love it";http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUS014086127;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;lily14;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
179838597;5/25/2017;5/25/2017;M010101004;Angel Eco-Refill Bottle;refill purchase online;"I was disappointed for the value.
I refilled last year at Macy's I have the tall Star bottle and refilled for $100, , the refill I purchased online only filled my bottle 1/2 way! I will not order online again as the trip to Macys was a better value (the sad part is , I emailed before I made purchase about the tall star bottle, the reply should have said , that 1 refill wouldn't fill the tall star bottle 
My fault for not checking the total ounces. in refill offered online
LIVE AND LEARN...
thanks, NJ";http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;REJECTED;PRI;1543958;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;KATHLEEN;NJ;0;Yes;No;1;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
179709532;5/22/2017;5/22/2017;M010101004;Angel Eco-Refill Bottle;Easy and economical;What a great way to have the perfume you want at a price that's affordable.;http://www.muglerusa.com/angel-eco-refill-bottle/M010101004.html;SITE;APPROVED;;TMGUS014295132;BV_FE_FAMILY:M010101004;M010101004;;Fragrances;W4111;Fragrance;4000;Fragrance > Women's Perfume > Angel Perfume > Fragrances;MUGLER;;;;;;KJA9518;SLC UT;0;No;No;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;Less than 1 year;Female;;;;;BV_PIE;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
