Review ID;Submission Date;Initial Publish Date;Product ID;Product Name;Review Title;Review Text;Product Page URL;Review Authorization Source;Moderation Status;Content Codes;User ID;BV_FE_EXPAND;BV_FE_FAMILY;EAN;Category;Category ID;Top Level Category;Top Level Category ID;"Category
Hierarchy";Product Brand;Featured Badge;Staff Badge;Expert Badge;Merit Rank;Is a Ratings-Only Review;User Nickname;User Location;Shared Review with Facebook;Review Published Email;Review Commented Email;Overall Rating;Recommend to a Friend;Pros;Cons;Client Comments;Photo 1;Photo 2;Video 1;# of Comments;"# of Comments
Approved";"# of Comments
Rejected";"# of Comments
in Moderation";"# of Comments 
with Photo";"# of Comments 
with Video";"# of Helpful
Votes";"# of Not Helpful
Votes";"# of Inappropriate
Votes";Client Response 1;Response Department 1;Response Name 1;Response Type 1;Âge;Department;Utilise des produits Mugler depuis;Sexe;A reçu un produit gratuit;Verified Purchaser;Net Promoter Score;Net Promoter Comment;Campaign ID;Locale;Originating Domain;Display Code;Session Parameters
127640179;9/3/2015;9/4/2015;M010103095;Angel Édition Passion;Magique et surprenant;Ce flacon rouge est une vraie surprise ! Un flacon collector à acheter pour les fans du parfum Angel :);http://www.mugler.fr/angel-edition-passion/M010103095.html;SITE;APPROVED;;TMGFR013617974;BV_FE_FAMILY:M010103095;M010103095;;;EauDeParfum;;EauDeParfum;;MUGLER;;;;;;Banchamatcha;Paris, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;19;5;0;;;;;19-25;;1-3 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
182859008;7/13/2017;7/13/2017;M010101001;Angel Etoile Collection;Exceptionnel;Flacon d'exception qui n'est plus disponible ..... quand sera-t-il de nouveau en vente ?;http://www.mugler.fr/angel-etoile-collection/M010101001.html;HOSTED_AUTHENTICATION_EMAIL;REJECTED;VAC;3a8mfyvaxt8sabq80qeirvpld;BV_FE_FAMILY:M010101001;M010101001;;;PrivateSale_Dec2012;;PrivateSale_Dec2012;;MUGLER;;;;;;ARNAUD;Lille;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;Plus de 25 ans;Masculin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
151741187;8/9/2016;8/12/2016;M010101001;Angel Etoile Collection;Exceptionnel en tout;"Les mots ne sont pas suffisants pour décrire ce parfum
Le plaisir absolu qui exalte tous les sens ou presque : 
plaisir de l'oeil: la vue de l'étoile
tenir l'étoile dans sa main: le toucher
sentir le parfum: l'odorat
le ""pchit"" du vaporisateur: plaisir de l'ouie
Fouzia*";http://www.mugler.fr/angel-etoile-collection/M010101001.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;3hfeo1az2yqguo171zzmc9boy;BV_FE_FAMILY:M010101001;M010101001;;;PrivateSale_Dec2012;;PrivateSale_Dec2012;;MUGLER;;;;;;Fouziabel;Nancy- France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 ou plus;;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
137199582;1/19/2016;1/19/2016;M010101036;Angel Etoile Séduisante;;;http://www.mugler.fr/angel-etoile-seduisante/M010101036.html;HOSTED_AUTHENTICATION_EMAIL;REMOVEDBYCLIENT;RBC SPM;pcg16yarik2u8w3fyzl1qibqj;BV_FE_FAMILY:M010101036;M010101036;;;LES_EXCESSIVES;;LES_EXCESSIVES;;MUGLER;;;;;Yes;Albazaar;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;;Moins d'1 an;Masculin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
134916577;12/15/2015;12/17/2015;M010101036;Angel Etoile Séduisante;petite étoile nomade;J'adore cette petite étoile ressourçable pratique a transporter dans son sac a main pour les petites retouches parfum a tout moment de la journée, avec cette senteur unique Angel dont je me lasse pas depuis plus de 20 ans .;http://www.mugler.fr/angel-etoile-seduisante/M010101036.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;REMOD;lgovnjvrbkwhuirksdlyowr8p;BV_FE_FAMILY:M010101036;M010101036;;;LES_EXCESSIVES;;LES_EXCESSIVES;;MUGLER;;;;;;Pascaline;Aubagne, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;1;;;;;46-55;;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
211213132;7/14/2019;7/14/2019;M020604069;Angel Fruity Fair;;;https://www.mugler.fr/parfums/offres-speciales/soldes/angel-fruity-fair-M020604069.html;OTHER;APPROVED;;TMGFR014849171;BV_FE_FAMILY:M020604069;M020604069;;Soldes;sales;Parfums;fragrance;Parfums > Offres Spéciales > Soldes;MUGLER;;;;;Yes;France02;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;11-25 ans;Féminin;Oui;;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
201978272;8/9/2018;8/11/2018;M020604069;Angel Fruity Fair;Que du bonheur!;"Un vrai plaisir de découvrir ce nouvel Angel tout fruité , dont je ne peux plus me passer et que ma fille de 18 ans a également adopté.
Un seul souhait : qu'il ne reste pas en édition limitée !";https://www.mugler.fr/parfums/offres-speciales/soldes/angel-fruity-fair-M020604069.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;26h95aiipzti45iiikgte0utr;BV_FE_FAMILY:M020604069;M020604069;;Soldes;sales;Parfums;fragrance;Parfums > Offres Spéciales > Soldes;MUGLER;;;;;;Jeunou;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;8;0;0;;;;;;;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
201830206;8/3/2018;8/6/2018;M020604069;Angel Fruity Fair;jolie réinterprétation estivale;J'ai découvert aujourd'hui cette variation estivale du parfum-icône de Thierry Mugler. J'adore les notes hyper gourmandes, plus légères, parfaites même en cas de grandes chaleurs. C'est une belle réussite, aussi bien pour les jeunes filles que pour les moins jeunes.;https://www.mugler.fr/parfums/offres-speciales/soldes/angel-fruity-fair-M020604069.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;topb0odlbksnjqr0g84jmtb0f;BV_FE_FAMILY:M020604069;M020604069;;Soldes;sales;Parfums;fragrance;Parfums > Offres Spéciales > Soldes;MUGLER;;;;;;jujuachem;48000 Brenoux, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;6;0;0;;;;;26-35;Lozere;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
102967388;11/3/2014;11/3/2014;M010101057;Angel Glamorama;;;http://www.mugler.fr/angel-glamorama/M010101057.html;SITE;APPROVED;;TMGFRCRM055007;BV_FE_FAMILY:M010101057;M010101057;;Parfums;W4111;Parfum;4000;Parfum > Parfum femme > Parfum Angel > Parfums;;;;;;Yes;maryzsa21;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
190729704;10/19/2017;10/19/2017;M020003096;Angel Muse Eau de Parfum;Parfum gourmand et discret à la fois;"Très agréable à porter ,il tient tout en restant discret. Son côté boisé et à la fois sucré est très addictif .J' en vaporise sur mon oreiller avant le coucher.
J' attends avec impatience la gamme complète pour les cheveux et le corps!";https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-M020003096.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;tfyh5hqxi0qo8e8vcqqpai67u;BV_FE_FAMILY:M020003096;M020003096;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 25;;Nellygonzo;Sorgues, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;36-45;Vaucluse;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
214263477;11/9/2019;11/9/2019;M020604036;ANGEL MUSE Eau de Parfum Eau-to-go;exellent;j'aipasser commande sur le site j'ai acheter ce parfum le mois dernier et fanchement  j'adore;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-eau-to-go-M020604036.html;OTHER;APPROVED;;TMGFR016441472;BV_FE_FAMILY:M020604036;M020604036;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Jessica;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212364324;8/29/2019;8/29/2019;M020604036;ANGEL MUSE Eau de Parfum Eau-to-go;Super pour glisser dans le sac à main;Contente de mon achat ,livrer avant la date prevu, je recommande;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-eau-to-go-M020604036.html;OTHER;APPROVED;;TMGFR014952470;BV_FE_FAMILY:M020604036;M020604036;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Sophie23;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212351608;8/28/2019;8/28/2019;M020604036;ANGEL MUSE Eau de Parfum Eau-to-go;;;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-eau-to-go-M020604036.html;OTHER;APPROVED;;TMGFR014836854;BV_FE_FAMILY:M020604036;M020604036;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;Yes;KATARINA;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 ou plus;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
210004363;6/11/2019;6/11/2019;M020604036;ANGEL MUSE Eau de Parfum Eau-to-go;À collectionner ...;Ravie de ce petit format rechargeable, rare et précieux, je suis enchantée et fière, fragrance agreable et à la tenue irréprochable... Un p'tit bémol pour la couleur reçue un jaune d'or alors que l'image est plus rosée !;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-eau-to-go-M020604036.html;OTHER;APPROVED;;TMGFR014290018;BV_FE_FAMILY:M020604036;M020604036;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 50;;JOCELYNE;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;4-10 ans;Féminin;;;;;BV_REVIEW_DISPLAY;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
214285915;11/10/2019;11/11/2019;M020003084;Angel Muse Eau de Parfum Flacon Recharge;;J'ai acheté plein de produits Mugler et me suis enregistree au Cercle Mugler... et entré les codes . Pourtant je ne vois pas le moindre cadeau arriver si ce n est un minuscule échantillon de lait pour le corps il y a très longtemps.;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-flacon-recharge-M020003084.html;OTHER;APPROVED;;TMGFR015325476;BV_FE_FAMILY:M020003084;M020003084;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;SPINOU;;0;Yes;Yes;3;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213444629;10/10/2019;10/10/2019;M020003084;Angel Muse Eau de Parfum Flacon Recharge;;Toujours contente des produits commandés je passe des commandés régulièrement j utilise Angel et ma soeur Angel Muse;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-flacon-recharge-M020003084.html;OTHER;APPROVED;;TMGFR014812474;BV_FE_FAMILY:M020003084;M020003084;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 100;;Monique;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 ou plus;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213125785;9/29/2019;9/29/2019;M020003084;Angel Muse Eau de Parfum Flacon Recharge;Après trois semaines j'attends encore ma commande;"Bonjour, je reçois ce mail pour donner mon avis alors que cela fait maintenant trois semaines que j'attends ma commande !!!! Délai donné 3 à 5 jours !!! heureusement....
J'ai téléphoné trois fois et à chaque appel la personne m'indique que la commande ne va pas tarder..... au 29.09.2019 toujours par reçue (commande passée au 09.09.) J'espère la recevoir. Je ne pense pas renouveler une commande sur ce site";https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-flacon-recharge-M020003084.html;OTHER;REJECTED;CSN SI;TMGFR014851971;BV_FE_FAMILY:M020003084;M020003084;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Nat54;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212286916;8/26/2019;8/27/2019;M020003084;Angel Muse Eau de Parfum Flacon Recharge;;Je me suis fait plaisir avec Angel Muse  très agréable a porter dommage que le parfum en spray n'existe pas;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-flacon-recharge-M020003084.html;OTHER;APPROVED;;tx6n3n8aa5z3v7gjidmvmauvc;BV_FE_FAMILY:M020003084;M020003084;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 50;;LILOU;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 ou plus;;Plus de 25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
185590168;9/1/2017;9/1/2017;M020003084;Angel Muse Eau de Parfum Flacon Recharge;il est top;je viens d'acheter mugler muse, c est un parfum subtil ,agréable, il sent t super bon, je le recommande;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-parfum-flacon-recharge-M020003084.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;az8mz9g0v7quctskmcrutmqua;BV_FE_FAMILY:M020003084;M020003084;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;lenou76;rouen;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;4;0;0;;;;;46-55;;Moins d'1 an;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
201874479;8/5/2018;8/8/2018;M020604019;Angel MUSE Eau de Toilette;coup de foudre;Muse en eau de parfum est littéralement un coup de foudre. On dirait qu'il a été créé spécialement pour moi. Une fragance inoubliable !! Je l'adore;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-toilette-M020604019.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;q3st65euuzzix6p8sf0hg22j6;BV_FE_FAMILY:M020604019;M020604019;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Lauence;PERPIGNAN;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;56-65;PyreneesOrientales;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
198784214;4/9/2018;4/9/2018;M020604019;Angel MUSE Eau de Toilette;C'est Angel Muse en plus doux;Quand on le sent pour la première fois, c'est le coup de foudre! Une explosion de gourmandises fruitées, on retrouve Angel Muse avec la noisette, mais il est plus léger, c'est une eau de toilette. Je le préfère à l'eau de parfum, mais comme toute eau de toilette, il faut en remettre car il s'évapore assez vite! Je l'aime beaucoup ce jus rose, il est addictif, comme un bonbon à la guimauve!;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-toilette-M020604019.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;t7oo8blgthknb4c7hz69paxlg;BV_FE_FAMILY:M020604019;M020604019;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Antonia;Caen;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;56-65;Calvados;4-10 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
196892673;2/13/2018;2/13/2018;M020604019;Angel MUSE Eau de Toilette;produit plus frais pour le printemps;j'adore et j'adore encore génial comment ne pas résister aux parfums mugler c'est toute ma vie;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-toilette-M020604019.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;dkor6wqs8hfwz4nhy7378rw64;BV_FE_FAMILY:M020604019;M020604019;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;domi;grignon;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;56-65;Savoie;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
196495083;2/4/2018;2/4/2018;M020604019;Angel MUSE Eau de Toilette;Fruité.... parfait pour le printemps/été;J’ai déjà l’eau de parfum Angel Muse mais je me suis laissée tenter par l’eau de toilette, que je trouve beaucoup plus adaptée pour le printemps/été car plus fruitée et plus fraîche. Bref je l’adore !!;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-toilette-M020604019.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;9rwansnsao6sn3jt2sp33kw3q;BV_FE_FAMILY:M020604019;M020604019;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Lily;Suisse;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;36-45;;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
196058008;1/28/2018;1/28/2018;M020604019;Angel MUSE Eau de Toilette;Fruité!;Est plus fruitée et donc mieux pour le printemps/ été que Angel Muse! Personnellement, je la préfère à l'eau de parfum! Sinon, je ne vois pas de différence de flacon par rapport à sa grande sœur! Je l'aime bien!;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-toilette-M020604019.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;TMGFR00003842;BV_FE_FAMILY:M020604019;M020604019;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Number One;;ANNE;Strasbourg, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;46-55;BasRhin;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
195303616;1/12/2018;1/12/2018;M020604019;Angel MUSE Eau de Toilette;Déclinaison irrésistible;Déclinaison de l'eau de parfum irrésistible. Je la mixerai sans aucun doute avec l'eau sucrée cet été. le flacon de couleur rosée est joyeux.;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-eau-de-toilette-M020604019.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;ikqyhtfxup6zs5m6vq88abb1t;BV_FE_FAMILY:M020604019;M020604019;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;cocoorleans;ORLEANS;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;1;0;;;;;56-65;Loiret;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
213196086;10/1/2019;10/1/2019;M020403044;Angel Muse Flacon Recharge;;"Commande passée depuis plus d’un mois et non reçue, il a fallu que je rédige une demande à laquelle on m’a répondu celaBonjour Sylvie,

Nous sommes sincèrement désolés que vous n'ayez pas reçu votre commande TMG_fr00102405 passée au 03 septembre 2019 car nous attachons la plus grande Importance à la satisfaction de nos clients.

En ce moment, nos équipes travaillent à résoudre les problèmes de logistique indépendants à notre volonté.

Nous allons tout mettre en œuvre pour que vous receviez votre commande.



Complice de votre beauté, votre Service Clients Clarins se tient à votre écoute.



A très vite sur votre Boutique en Ligne Clarins,

Reinel, votre Conseiller Céleste";https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;OTHER;REJECTED;SI;TMGFR013842007;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;Jack;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;Plus de 25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
207294085;2/27/2019;3/1/2019;M020403044;Angel Muse Flacon Recharge;;digne descendant de Angel qui a son cachet et son originalité tient longtemps j'aime le vétiver et la noisette très subtil pour mieux nous éblouir , comme tous les parfums de Thierry Mugler il est unique;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;lotrod1jmqafueajhcacze4t9;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 50;;museangelwild;reims;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;Marne;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
196644983;2/7/2018;2/7/2018;M020403044;Angel Muse Flacon Recharge;TRES BON PRODUIT;je collectionne tous les flacons de Thierry ils sont très sophistiques et chaque produit a une odeur plus ou moins fort très bonne tenue je recommande ce produit pour son coté plus cuir différent de Angel;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;il8duw8m2ub0c3kmw380qotq1;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 50;;minette;BRIGNOLES;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;4;0;0;;;;;46-55;Var;Plus de 25 ans;Féminin;;;;;BV_PRR_REVIEW_THANKYOU;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
193815283;12/4/2017;12/5/2017;M020403044;Angel Muse Flacon Recharge;chaleureux et longue durée;"Enfin un parfum qui vous enveloppe toute la journée (ou toute la nuit)...
Chaleureux et sucré mais pas trop, original.";https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;e62u9mm9mk4tgw9pznfpy0wxl;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;corinneLR;La Rochelle;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;46-55;CharenteMaritime;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
193262378;11/20/2017;11/21/2017;M020403044;Angel Muse Flacon Recharge;Magnifique flacon !;"Magnifique flacon ! c'est un cadeau . 
sensation très agréable dans la main.
Fragance très envoûtante, capiteuse...";https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;2buuwap7pirft16bu22inrbxh;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;;yvi29S;rennes;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;66 ou plus;IlleetVilaine;Moins d'1 an;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
186819895;10/2/2017;10/2/2017;M020403044;Angel Muse Flacon Recharge;J'adore ce nouveau parfum !!!;Depuis que j'ai essayé ANGEL MUSE, je suis ravie d'avoir ce nouveau parfum . Un petit regret, cependant, qu'il n'y ait pas encore le lait pour le corps, le gel pour la douche et le déodorant assortis. J'espère que ce n'est que partie remise pour plus tard....Cordialement ....** MFM45 **;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;ed2uu59dhqoc3guytoldj96qd;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;Top 25;;MFM45;MARIGNY LE CHATEL;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;5;0;0;;;;;66 ou plus;Aube;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
186811305;10/2/2017;10/2/2017;M020403044;Angel Muse Flacon Recharge;;;https://www.mugler.fr/parfums/femme/angel-muse/fragrances/angel-muse-flacon-recharge-M020403044.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;shd224lux9hg3uv2g752m2uqi;BV_FE_FAMILY:M020403044;M020403044;;Fragrances;angel-muse-perfumes;Parfums;fragrance;Parfums > Femme > Angel Muse > Fragrances;MUGLER;;;;;Yes;line89;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;Yonne;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
